route_short_name,nearby_views,nearby_taps,tapped_routing_suggestions,go_trips,date,source_file
20,1035,56,99,39,2023-09-27,lines_2023-09-27.csv
225,2709,262,357,152,2023-09-27,lines_2023-09-27.csv
25,1115,65,30,22,2023-09-27,lines_2023-09-27.csv
26,967,162,92,62,2023-09-27,lines_2023-09-27.csv
268,2643,370,292,113,2023-09-27,lines_2023-09-27.csv
3,2452,252,181,82,2023-09-27,lines_2023-09-27.csv
40,1845,116,117,42,2023-09-27,lines_2023-09-27.csv
41,1728,82,89,30,2023-09-27,lines_2023-09-27.csv
42,1902,144,106,65,2023-09-27,lines_2023-09-27.csv
47,1842,209,164,79,2023-09-27,lines_2023-09-27.csv
48,1655,61,79,28,2023-09-27,lines_2023-09-27.csv
64,1500,136,79,33,2023-09-27,lines_2023-09-27.csv
65,1569,274,66,56,2023-09-27,lines_2023-09-27.csv
67,2308,141,174,59,2023-09-27,lines_2023-09-27.csv
1,3699,323,386,165,2023-09-28,lines_2023-09-28.csv
110,838,39,53,14,2023-09-28,lines_2023-09-28.csv
123,1957,267,208,89,2023-09-28,lines_2023-09-28.csv
170,571,22,36,6,2023-09-28,lines_2023-09-28.csv
20,1071,71,58,26,2023-09-28,lines_2023-09-28.csv
225,2911,282,259,128,2023-09-28,lines_2023-09-28.csv
25,1114,69,26,17,2023-09-28,lines_2023-09-28.csv
26,991,185,109,67,2023-09-28,lines_2023-09-28.csv
268,2893,400,220,109,2023-09-28,lines_2023-09-28.csv
3,2652,329,178,67,2023-09-28,lines_2023-09-28.csv
40,1940,140,75,40,2023-09-28,lines_2023-09-28.csv
41,1814,83,65,36,2023-09-28,lines_2023-09-28.csv
42,1919,172,100,31,2023-09-28,lines_2023-09-28.csv
47,1931,277,142,52,2023-09-28,lines_2023-09-28.csv
48,1686,115,67,31,2023-09-28,lines_2023-09-28.csv
64,1724,171,107,51,2023-09-28,lines_2023-09-28.csv
65,1771,361,66,73,2023-09-28,lines_2023-09-28.csv
67,2556,181,97,55,2023-09-28,lines_2023-09-28.csv
1,3585,265,359,132,2023-09-29,lines_2023-09-29.csv
110,999,38,52,12,2023-09-29,lines_2023-09-29.csv
123,2076,315,210,120,2023-09-29,lines_2023-09-29.csv
170,656,36,44,13,2023-09-29,lines_2023-09-29.csv
20,1145,69,48,29,2023-09-29,lines_2023-09-29.csv
225,2601,201,219,86,2023-09-29,lines_2023-09-29.csv
25,1232,69,21,16,2023-09-29,lines_2023-09-29.csv
26,1066,170,138,65,2023-09-29,lines_2023-09-29.csv
268,2589,356,230,91,2023-09-29,lines_2023-09-29.csv
3,2478,283,116,60,2023-09-29,lines_2023-09-29.csv
40,1969,170,99,58,2023-09-29,lines_2023-09-29.csv
41,1799,92,38,29,2023-09-29,lines_2023-09-29.csv
42,1994,160,68,40,2023-09-29,lines_2023-09-29.csv
47,1904,283,138,68,2023-09-29,lines_2023-09-29.csv
48,1719,72,57,31,2023-09-29,lines_2023-09-29.csv
64,1732,149,51,41,2023-09-29,lines_2023-09-29.csv
65,1765,375,43,58,2023-09-29,lines_2023-09-29.csv
67,2237,197,80,44,2023-09-29,lines_2023-09-29.csv
1,2016,203,241,114,2023-09-30,lines_2023-09-30.csv
110,676,33,59,17,2023-09-30,lines_2023-09-30.csv
123,1359,257,156,93,2023-09-30,lines_2023-09-30.csv
170,442,44,43,9,2023-09-30,lines_2023-09-30.csv
20,763,40,42,14,2023-09-30,lines_2023-09-30.csv
225,1166,106,135,58,2023-09-30,lines_2023-09-30.csv
25,725,37,28,9,2023-09-30,lines_2023-09-30.csv
26,585,61,51,31,2023-09-30,lines_2023-09-30.csv
268,1102,75,67,28,2023-09-30,lines_2023-09-30.csv
3,1281,148,105,31,2023-09-30,lines_2023-09-30.csv
40,1258,118,76,37,2023-09-30,lines_2023-09-30.csv
41,1107,73,52,11,2023-09-30,lines_2023-09-30.csv
42,1420,102,59,27,2023-09-30,lines_2023-09-30.csv
47,1137,126,103,60,2023-09-30,lines_2023-09-30.csv
48,1158,74,48,18,2023-09-30,lines_2023-09-30.csv
64,935,122,18,5,2023-09-30,lines_2023-09-30.csv
65,976,173,44,34,2023-09-30,lines_2023-09-30.csv
67,1087,55,71,30,2023-09-30,lines_2023-09-30.csv
1,2510,222,208,83,2023-10-01,lines_2023-10-01.csv
110,188,4,18,2,2023-10-01,lines_2023-10-01.csv
123,1378,283,155,110,2023-10-01,lines_2023-10-01.csv
170,140,8,11,6,2023-10-01,lines_2023-10-01.csv
20,185,24,13,5,2023-10-01,lines_2023-10-01.csv
225,1598,152,118,48,2023-10-01,lines_2023-10-01.csv
25,115,6,3,0,2023-10-01,lines_2023-10-01.csv
26,133,15,6,2,2023-10-01,lines_2023-10-01.csv
268,325,21,14,2,2023-10-01,lines_2023-10-01.csv
3,1424,159,83,29,2023-10-01,lines_2023-10-01.csv
40,1578,109,102,30,2023-10-01,lines_2023-10-01.csv
41,327,14,0,3,2023-10-01,lines_2023-10-01.csv
42,516,42,18,9,2023-10-01,lines_2023-10-01.csv
47,1583,158,116,40,2023-10-01,lines_2023-10-01.csv
48,456,21,26,12,2023-10-01,lines_2023-10-01.csv
64,1032,138,42,10,2023-10-01,lines_2023-10-01.csv
65,346,54,8,3,2023-10-01,lines_2023-10-01.csv
67,374,39,24,6,2023-10-01,lines_2023-10-01.csv
1,2968,200,249,124,2023-10-02,lines_2023-10-02.csv
110,709,41,23,12,2023-10-02,lines_2023-10-02.csv
123,1612,265,194,95,2023-10-02,lines_2023-10-02.csv
170,458,38,20,16,2023-10-02,lines_2023-10-02.csv
20,847,42,44,17,2023-10-02,lines_2023-10-02.csv
225,2500,262,290,121,2023-10-02,lines_2023-10-02.csv
25,855,42,18,8,2023-10-02,lines_2023-10-02.csv
26,753,115,114,55,2023-10-02,lines_2023-10-02.csv
268,2369,387,274,96,2023-10-02,lines_2023-10-02.csv
3,2127,248,206,87,2023-10-02,lines_2023-10-02.csv
40,1703,144,88,35,2023-10-02,lines_2023-10-02.csv
41,1463,60,45,10,2023-10-02,lines_2023-10-02.csv
42,1468,115,69,48,2023-10-02,lines_2023-10-02.csv
47,1596,242,141,77,2023-10-02,lines_2023-10-02.csv
48,1329,43,53,14,2023-10-02,lines_2023-10-02.csv
64,1401,94,65,28,2023-10-02,lines_2023-10-02.csv
65,1396,269,91,56,2023-10-02,lines_2023-10-02.csv
67,1993,119,119,39,2023-10-02,lines_2023-10-02.csv
1,3495,264,427,192,2023-10-03,lines_2023-10-03.csv
110,994,74,66,18,2023-10-03,lines_2023-10-03.csv
123,2059,303,253,124,2023-10-03,lines_2023-10-03.csv
170,663,23,34,14,2023-10-03,lines_2023-10-03.csv
20,1250,93,90,35,2023-10-03,lines_2023-10-03.csv
225,2562,289,294,140,2023-10-03,lines_2023-10-03.csv
25,1296,51,32,17,2023-10-03,lines_2023-10-03.csv
26,1089,161,107,75,2023-10-03,lines_2023-10-03.csv
268,2596,303,228,102,2023-10-03,lines_2023-10-03.csv
3,2484,231,186,91,2023-10-03,lines_2023-10-03.csv
40,1904,171,110,32,2023-10-03,lines_2023-10-03.csv
41,1817,94,67,25,2023-10-03,lines_2023-10-03.csv
42,1958,160,82,25,2023-10-03,lines_2023-10-03.csv
47,1805,211,170,67,2023-10-03,lines_2023-10-03.csv
48,1794,83,51,24,2023-10-03,lines_2023-10-03.csv
64,1582,168,78,49,2023-10-03,lines_2023-10-03.csv
65,1677,334,84,70,2023-10-03,lines_2023-10-03.csv
67,2262,140,123,57,2023-10-03,lines_2023-10-03.csv
1,3714,307,385,172,2023-10-04,lines_2023-10-04.csv
110,1008,58,79,19,2023-10-04,lines_2023-10-04.csv
123,2020,280,241,118,2023-10-04,lines_2023-10-04.csv
170,634,50,54,15,2023-10-04,lines_2023-10-04.csv
20,1045,73,83,37,2023-10-04,lines_2023-10-04.csv
225,2623,266,251,103,2023-10-04,lines_2023-10-04.csv
25,1078,56,26,12,2023-10-04,lines_2023-10-04.csv
26,891,152,118,66,2023-10-04,lines_2023-10-04.csv
268,2579,337,240,91,2023-10-04,lines_2023-10-04.csv
3,2595,334,134,72,2023-10-04,lines_2023-10-04.csv
40,2363,192,90,35,2023-10-04,lines_2023-10-04.csv
41,2139,113,57,18,2023-10-04,lines_2023-10-04.csv
42,2562,161,108,50,2023-10-04,lines_2023-10-04.csv
47,2365,341,181,88,2023-10-04,lines_2023-10-04.csv
48,2206,120,68,31,2023-10-04,lines_2023-10-04.csv
64,1568,140,56,24,2023-10-04,lines_2023-10-04.csv
65,1681,272,82,59,2023-10-04,lines_2023-10-04.csv
67,2221,129,103,34,2023-10-04,lines_2023-10-04.csv
1,3753,288,396,161,2023-10-05,lines_2023-10-05.csv
110,997,58,49,20,2023-10-05,lines_2023-10-05.csv
123,1838,306,180,109,2023-10-05,lines_2023-10-05.csv
170,576,31,32,8,2023-10-05,lines_2023-10-05.csv
20,1046,60,59,19,2023-10-05,lines_2023-10-05.csv
225,2937,339,275,144,2023-10-05,lines_2023-10-05.csv
25,1062,81,23,16,2023-10-05,lines_2023-10-05.csv
26,886,140,113,74,2023-10-05,lines_2023-10-05.csv
268,2884,396,234,143,2023-10-05,lines_2023-10-05.csv
3,2762,318,162,82,2023-10-05,lines_2023-10-05.csv
40,2076,142,73,32,2023-10-05,lines_2023-10-05.csv
41,1898,71,78,25,2023-10-05,lines_2023-10-05.csv
42,2072,173,67,31,2023-10-05,lines_2023-10-05.csv
47,2051,286,151,84,2023-10-05,lines_2023-10-05.csv
48,1846,81,75,39,2023-10-05,lines_2023-10-05.csv
64,1907,187,77,27,2023-10-05,lines_2023-10-05.csv
65,1994,489,74,100,2023-10-05,lines_2023-10-05.csv
67,2605,177,135,80,2023-10-05,lines_2023-10-05.csv
1,3352,335,313,149,2023-10-06,lines_2023-10-06.csv
110,877,41,74,15,2023-10-06,lines_2023-10-06.csv
123,1786,305,272,165,2023-10-06,lines_2023-10-06.csv
170,628,29,32,8,2023-10-06,lines_2023-10-06.csv
20,1101,111,74,38,2023-10-06,lines_2023-10-06.csv
225,2455,240,206,99,2023-10-06,lines_2023-10-06.csv
25,1115,48,35,12,2023-10-06,lines_2023-10-06.csv
26,917,99,126,66,2023-10-06,lines_2023-10-06.csv
268,2390,282,204,80,2023-10-06,lines_2023-10-06.csv
3,2163,282,136,58,2023-10-06,lines_2023-10-06.csv
40,1743,139,79,62,2023-10-06,lines_2023-10-06.csv
41,1649,85,47,33,2023-10-06,lines_2023-10-06.csv
42,1820,164,70,39,2023-10-06,lines_2023-10-06.csv
47,1752,199,150,77,2023-10-06,lines_2023-10-06.csv
48,1552,57,80,30,2023-10-06,lines_2023-10-06.csv
64,1520,196,64,38,2023-10-06,lines_2023-10-06.csv
65,1560,289,36,39,2023-10-06,lines_2023-10-06.csv
67,2017,151,108,66,2023-10-06,lines_2023-10-06.csv
1,2130,230,286,107,2023-10-07,lines_2023-10-07.csv
110,756,41,65,23,2023-10-07,lines_2023-10-07.csv
123,1343,197,184,103,2023-10-07,lines_2023-10-07.csv
170,552,28,33,10,2023-10-07,lines_2023-10-07.csv
20,791,39,36,11,2023-10-07,lines_2023-10-07.csv
225,1404,171,124,54,2023-10-07,lines_2023-10-07.csv
25,695,42,23,16,2023-10-07,lines_2023-10-07.csv
26,553,76,77,33,2023-10-07,lines_2023-10-07.csv
268,1308,64,39,11,2023-10-07,lines_2023-10-07.csv
3,1460,187,127,38,2023-10-07,lines_2023-10-07.csv
40,1370,146,108,45,2023-10-07,lines_2023-10-07.csv
41,1236,59,54,12,2023-10-07,lines_2023-10-07.csv
42,1453,125,63,46,2023-10-07,lines_2023-10-07.csv
47,1319,154,103,34,2023-10-07,lines_2023-10-07.csv
48,1267,62,74,28,2023-10-07,lines_2023-10-07.csv
64,975,122,52,14,2023-10-07,lines_2023-10-07.csv
65,984,176,44,35,2023-10-07,lines_2023-10-07.csv
67,1192,91,72,30,2023-10-07,lines_2023-10-07.csv
1,2509,200,272,81,2023-10-08,lines_2023-10-08.csv
110,202,15,14,5,2023-10-08,lines_2023-10-08.csv
123,1394,278,203,81,2023-10-08,lines_2023-10-08.csv
170,207,8,7,1,2023-10-08,lines_2023-10-08.csv
20,245,17,12,6,2023-10-08,lines_2023-10-08.csv
225,1713,168,190,51,2023-10-08,lines_2023-10-08.csv
25,163,4,3,2,2023-10-08,lines_2023-10-08.csv
26,190,31,17,2,2023-10-08,lines_2023-10-08.csv
268,380,12,10,1,2023-10-08,lines_2023-10-08.csv
3,1535,164,86,36,2023-10-08,lines_2023-10-08.csv
40,1575,127,140,46,2023-10-08,lines_2023-10-08.csv
41,368,20,8,7,2023-10-08,lines_2023-10-08.csv
42,538,53,51,11,2023-10-08,lines_2023-10-08.csv
47,1662,174,129,48,2023-10-08,lines_2023-10-08.csv
48,478,16,10,1,2023-10-08,lines_2023-10-08.csv
64,1030,98,39,22,2023-10-08,lines_2023-10-08.csv
65,343,52,7,7,2023-10-08,lines_2023-10-08.csv
67,441,44,18,5,2023-10-08,lines_2023-10-08.csv
1,2993,199,290,120,2023-10-09,lines_2023-10-09.csv
110,783,50,54,24,2023-10-09,lines_2023-10-09.csv
123,1710,249,164,94,2023-10-09,lines_2023-10-09.csv
170,544,18,25,15,2023-10-09,lines_2023-10-09.csv
20,942,49,56,30,2023-10-09,lines_2023-10-09.csv
225,2372,215,263,109,2023-10-09,lines_2023-10-09.csv
25,1001,50,48,19,2023-10-09,lines_2023-10-09.csv
26,845,125,146,72,2023-10-09,lines_2023-10-09.csv
268,2243,315,178,103,2023-10-09,lines_2023-10-09.csv
3,2137,264,142,79,2023-10-09,lines_2023-10-09.csv
40,1789,142,64,35,2023-10-09,lines_2023-10-09.csv
41,1485,52,53,25,2023-10-09,lines_2023-10-09.csv
42,1548,126,53,32,2023-10-09,lines_2023-10-09.csv
47,1738,199,156,69,2023-10-09,lines_2023-10-09.csv
48,1439,103,61,19,2023-10-09,lines_2023-10-09.csv
64,1361,168,64,42,2023-10-09,lines_2023-10-09.csv
65,1330,222,31,42,2023-10-09,lines_2023-10-09.csv
67,1935,123,115,43,2023-10-09,lines_2023-10-09.csv
1,3288,316,355,152,2023-10-10,lines_2023-10-10.csv
110,897,30,33,10,2023-10-10,lines_2023-10-10.csv
123,1941,293,255,117,2023-10-10,lines_2023-10-10.csv
170,623,37,33,6,2023-10-10,lines_2023-10-10.csv
20,1133,98,83,44,2023-10-10,lines_2023-10-10.csv
225,2507,270,230,124,2023-10-10,lines_2023-10-10.csv
25,1202,57,37,18,2023-10-10,lines_2023-10-10.csv
26,1010,155,144,75,2023-10-10,lines_2023-10-10.csv
268,2533,279,281,102,2023-10-10,lines_2023-10-10.csv
3,2367,286,158,65,2023-10-10,lines_2023-10-10.csv
40,1988,136,79,31,2023-10-10,lines_2023-10-10.csv
41,1837,83,34,18,2023-10-10,lines_2023-10-10.csv
42,1957,105,77,29,2023-10-10,lines_2023-10-10.csv
47,1880,248,166,77,2023-10-10,lines_2023-10-10.csv
48,1777,108,81,28,2023-10-10,lines_2023-10-10.csv
64,1526,145,64,27,2023-10-10,lines_2023-10-10.csv
65,1609,277,41,48,2023-10-10,lines_2023-10-10.csv
67,2070,123,129,49,2023-10-10,lines_2023-10-10.csv
1,3880,327,328,139,2023-10-11,lines_2023-10-11.csv
110,938,43,51,16,2023-10-11,lines_2023-10-11.csv
123,1885,255,265,135,2023-10-11,lines_2023-10-11.csv
170,656,42,21,15,2023-10-11,lines_2023-10-11.csv
20,1064,83,55,28,2023-10-11,lines_2023-10-11.csv
225,3103,325,266,119,2023-10-11,lines_2023-10-11.csv
25,1088,61,32,22,2023-10-11,lines_2023-10-11.csv
26,955,125,119,42,2023-10-11,lines_2023-10-11.csv
268,3142,420,244,104,2023-10-11,lines_2023-10-11.csv
3,2984,347,156,71,2023-10-11,lines_2023-10-11.csv
40,2036,137,95,55,2023-10-11,lines_2023-10-11.csv
41,1871,80,63,23,2023-10-11,lines_2023-10-11.csv
42,2103,158,61,39,2023-10-11,lines_2023-10-11.csv
47,2103,293,160,95,2023-10-11,lines_2023-10-11.csv
48,1867,87,65,28,2023-10-11,lines_2023-10-11.csv
64,1970,189,96,36,2023-10-11,lines_2023-10-11.csv
65,2038,389,59,83,2023-10-11,lines_2023-10-11.csv
67,2804,224,152,66,2023-10-11,lines_2023-10-11.csv
1,3553,335,400,173,2023-10-12,lines_2023-10-12.csv
110,923,58,66,21,2023-10-12,lines_2023-10-12.csv
123,1842,294,221,90,2023-10-12,lines_2023-10-12.csv
170,709,45,52,15,2023-10-12,lines_2023-10-12.csv
20,1168,75,76,38,2023-10-12,lines_2023-10-12.csv
225,2800,270,253,121,2023-10-12,lines_2023-10-12.csv
25,1135,52,50,30,2023-10-12,lines_2023-10-12.csv
26,887,132,93,64,2023-10-12,lines_2023-10-12.csv
268,2709,339,236,120,2023-10-12,lines_2023-10-12.csv
3,2612,327,200,98,2023-10-12,lines_2023-10-12.csv
40,2029,105,92,35,2023-10-12,lines_2023-10-12.csv
41,1808,89,75,31,2023-10-12,lines_2023-10-12.csv
42,2056,156,89,38,2023-10-12,lines_2023-10-12.csv
47,2058,271,174,82,2023-10-12,lines_2023-10-12.csv
48,1833,101,87,50,2023-10-12,lines_2023-10-12.csv
64,1830,136,69,27,2023-10-12,lines_2023-10-12.csv
65,1845,414,59,99,2023-10-12,lines_2023-10-12.csv
67,2375,141,126,55,2023-10-12,lines_2023-10-12.csv
1,3157,323,328,133,2023-10-13,lines_2023-10-13.csv
110,855,47,62,37,2023-10-13,lines_2023-10-13.csv
123,1775,210,182,93,2023-10-13,lines_2023-10-13.csv
170,524,41,20,14,2023-10-13,lines_2023-10-13.csv
20,1061,63,37,21,2023-10-13,lines_2023-10-13.csv
225,2145,198,189,80,2023-10-13,lines_2023-10-13.csv
25,1017,62,20,25,2023-10-13,lines_2023-10-13.csv
26,856,113,112,50,2023-10-13,lines_2023-10-13.csv
268,2143,285,162,91,2023-10-13,lines_2023-10-13.csv
3,2056,290,200,99,2023-10-13,lines_2023-10-13.csv
40,1958,125,127,52,2023-10-13,lines_2023-10-13.csv
41,1787,78,67,24,2023-10-13,lines_2023-10-13.csv
42,2028,169,98,52,2023-10-13,lines_2023-10-13.csv
47,1941,272,207,103,2023-10-13,lines_2023-10-13.csv
48,1852,98,97,39,2023-10-13,lines_2023-10-13.csv
64,1390,144,100,52,2023-10-13,lines_2023-10-13.csv
65,1447,235,46,39,2023-10-13,lines_2023-10-13.csv
67,1802,79,114,42,2023-10-13,lines_2023-10-13.csv
1,1909,225,250,95,2023-10-14,lines_2023-10-14.csv
110,671,54,55,23,2023-10-14,lines_2023-10-14.csv
123,1274,232,209,88,2023-10-14,lines_2023-10-14.csv
170,419,41,5,3,2023-10-14,lines_2023-10-14.csv
20,691,47,43,19,2023-10-14,lines_2023-10-14.csv
225,1206,133,119,41,2023-10-14,lines_2023-10-14.csv
25,662,39,17,3,2023-10-14,lines_2023-10-14.csv
26,528,62,58,27,2023-10-14,lines_2023-10-14.csv
268,1150,87,56,5,2023-10-14,lines_2023-10-14.csv
3,1228,152,104,31,2023-10-14,lines_2023-10-14.csv
40,1132,121,70,41,2023-10-14,lines_2023-10-14.csv
41,1015,45,71,12,2023-10-14,lines_2023-10-14.csv
42,1196,88,66,31,2023-10-14,lines_2023-10-14.csv
47,1008,85,87,36,2023-10-14,lines_2023-10-14.csv
48,1030,56,54,21,2023-10-14,lines_2023-10-14.csv
64,800,97,45,13,2023-10-14,lines_2023-10-14.csv
65,829,153,29,11,2023-10-14,lines_2023-10-14.csv
67,967,59,76,39,2023-10-14,lines_2023-10-14.csv
1,2408,251,200,92,2023-10-15,lines_2023-10-15.csv
110,236,6,6,3,2023-10-15,lines_2023-10-15.csv
123,1319,241,191,80,2023-10-15,lines_2023-10-15.csv
170,193,18,1,1,2023-10-15,lines_2023-10-15.csv
20,251,20,11,0,2023-10-15,lines_2023-10-15.csv
225,1501,129,123,48,2023-10-15,lines_2023-10-15.csv
25,131,11,0,0,2023-10-15,lines_2023-10-15.csv
26,147,17,5,0,2023-10-15,lines_2023-10-15.csv
268,325,15,16,1,2023-10-15,lines_2023-10-15.csv
3,1268,169,54,29,2023-10-15,lines_2023-10-15.csv
40,1491,141,91,42,2023-10-15,lines_2023-10-15.csv
41,278,14,10,2,2023-10-15,lines_2023-10-15.csv
42,464,34,16,8,2023-10-15,lines_2023-10-15.csv
47,1541,116,77,24,2023-10-15,lines_2023-10-15.csv
48,373,15,43,32,2023-10-15,lines_2023-10-15.csv
64,888,99,30,24,2023-10-15,lines_2023-10-15.csv
65,310,61,14,10,2023-10-15,lines_2023-10-15.csv
67,342,29,7,7,2023-10-15,lines_2023-10-15.csv
1,3233,215,319,105,2023-10-16,lines_2023-10-16.csv
110,664,22,25,8,2023-10-16,lines_2023-10-16.csv
123,1704,231,231,102,2023-10-16,lines_2023-10-16.csv
170,524,41,28,14,2023-10-16,lines_2023-10-16.csv
20,1026,88,61,38,2023-10-16,lines_2023-10-16.csv
225,2585,290,257,124,2023-10-16,lines_2023-10-16.csv
25,1039,69,19,19,2023-10-16,lines_2023-10-16.csv
26,899,142,113,61,2023-10-16,lines_2023-10-16.csv
268,2498,322,240,119,2023-10-16,lines_2023-10-16.csv
3,2657,341,213,81,2023-10-16,lines_2023-10-16.csv
40,2064,131,92,46,2023-10-16,lines_2023-10-16.csv
41,1689,82,79,22,2023-10-16,lines_2023-10-16.csv
42,1648,138,82,29,2023-10-16,lines_2023-10-16.csv
47,1900,260,154,81,2023-10-16,lines_2023-10-16.csv
48,1494,59,83,38,2023-10-16,lines_2023-10-16.csv
64,1746,204,69,39,2023-10-16,lines_2023-10-16.csv
65,1673,375,55,76,2023-10-16,lines_2023-10-16.csv
67,2071,129,66,29,2023-10-16,lines_2023-10-16.csv
1,3484,274,441,154,2023-10-17,lines_2023-10-17.csv
110,923,26,37,12,2023-10-17,lines_2023-10-17.csv
123,1971,254,237,127,2023-10-17,lines_2023-10-17.csv
170,592,41,14,4,2023-10-17,lines_2023-10-17.csv
20,1153,103,76,48,2023-10-17,lines_2023-10-17.csv
225,2638,332,246,153,2023-10-17,lines_2023-10-17.csv
25,1190,55,34,25,2023-10-17,lines_2023-10-17.csv
26,984,160,97,61,2023-10-17,lines_2023-10-17.csv
268,2677,338,282,121,2023-10-17,lines_2023-10-17.csv
3,2656,352,167,76,2023-10-17,lines_2023-10-17.csv
40,2078,164,118,51,2023-10-17,lines_2023-10-17.csv
41,1878,101,91,33,2023-10-17,lines_2023-10-17.csv
42,2044,150,75,38,2023-10-17,lines_2023-10-17.csv
47,1958,279,150,61,2023-10-17,lines_2023-10-17.csv
48,1872,76,87,40,2023-10-17,lines_2023-10-17.csv
64,1853,229,91,57,2023-10-17,lines_2023-10-17.csv
65,1877,429,70,70,2023-10-17,lines_2023-10-17.csv
67,2227,122,115,53,2023-10-17,lines_2023-10-17.csv
1,3384,291,488,185,2023-10-18,lines_2023-10-18.csv
110,932,43,56,13,2023-10-18,lines_2023-10-18.csv
123,2068,325,233,116,2023-10-18,lines_2023-10-18.csv
170,777,68,36,21,2023-10-18,lines_2023-10-18.csv
20,1273,73,65,33,2023-10-18,lines_2023-10-18.csv
225,2566,298,301,128,2023-10-18,lines_2023-10-18.csv
25,1294,54,30,20,2023-10-18,lines_2023-10-18.csv
26,1102,189,117,78,2023-10-18,lines_2023-10-18.csv
268,2590,339,266,130,2023-10-18,lines_2023-10-18.csv
3,2486,286,186,76,2023-10-18,lines_2023-10-18.csv
40,1915,161,99,60,2023-10-18,lines_2023-10-18.csv
41,1822,80,114,37,2023-10-18,lines_2023-10-18.csv
42,1950,101,95,35,2023-10-18,lines_2023-10-18.csv
47,1948,322,191,96,2023-10-18,lines_2023-10-18.csv
48,1743,67,81,24,2023-10-18,lines_2023-10-18.csv
64,1623,165,118,45,2023-10-18,lines_2023-10-18.csv
65,1728,325,89,62,2023-10-18,lines_2023-10-18.csv
67,2141,113,138,46,2023-10-18,lines_2023-10-18.csv
1,3437,272,396,162,2023-10-19,lines_2023-10-19.csv
110,896,40,53,21,2023-10-19,lines_2023-10-19.csv
123,1873,283,216,114,2023-10-19,lines_2023-10-19.csv
170,621,47,13,4,2023-10-19,lines_2023-10-19.csv
20,1158,74,68,30,2023-10-19,lines_2023-10-19.csv
225,2977,344,246,132,2023-10-19,lines_2023-10-19.csv
25,1187,46,26,16,2023-10-19,lines_2023-10-19.csv
26,982,158,145,63,2023-10-19,lines_2023-10-19.csv
268,2915,367,243,120,2023-10-19,lines_2023-10-19.csv
3,2783,390,215,92,2023-10-19,lines_2023-10-19.csv
40,1945,156,124,55,2023-10-19,lines_2023-10-19.csv
41,1841,68,76,27,2023-10-19,lines_2023-10-19.csv
42,1898,130,57,32,2023-10-19,lines_2023-10-19.csv
47,1911,310,184,112,2023-10-19,lines_2023-10-19.csv
48,1743,98,86,34,2023-10-19,lines_2023-10-19.csv
64,1721,170,100,45,2023-10-19,lines_2023-10-19.csv
65,1876,400,94,74,2023-10-19,lines_2023-10-19.csv
67,2449,138,91,38,2023-10-19,lines_2023-10-19.csv
1,3264,265,389,115,2023-10-20,lines_2023-10-20.csv
110,845,59,52,32,2023-10-20,lines_2023-10-20.csv
123,1903,338,275,143,2023-10-20,lines_2023-10-20.csv
170,643,53,30,10,2023-10-20,lines_2023-10-20.csv
20,1183,85,93,27,2023-10-20,lines_2023-10-20.csv
225,2492,243,195,78,2023-10-20,lines_2023-10-20.csv
25,1179,61,28,11,2023-10-20,lines_2023-10-20.csv
26,996,163,129,55,2023-10-20,lines_2023-10-20.csv
268,2452,363,183,108,2023-10-20,lines_2023-10-20.csv
3,2201,339,198,90,2023-10-20,lines_2023-10-20.csv
40,1829,144,116,56,2023-10-20,lines_2023-10-20.csv
41,1646,56,42,14,2023-10-20,lines_2023-10-20.csv
42,1712,144,88,34,2023-10-20,lines_2023-10-20.csv
47,1697,188,181,63,2023-10-20,lines_2023-10-20.csv
48,1500,67,54,33,2023-10-20,lines_2023-10-20.csv
64,1540,155,51,31,2023-10-20,lines_2023-10-20.csv
65,1544,276,30,58,2023-10-20,lines_2023-10-20.csv
67,1982,152,105,49,2023-10-20,lines_2023-10-20.csv
1,2280,248,325,137,2023-10-21,lines_2023-10-21.csv
110,831,34,67,21,2023-10-21,lines_2023-10-21.csv
123,1496,288,252,104,2023-10-21,lines_2023-10-21.csv
170,489,42,33,13,2023-10-21,lines_2023-10-21.csv
20,759,48,48,19,2023-10-21,lines_2023-10-21.csv
225,1378,129,148,55,2023-10-21,lines_2023-10-21.csv
25,713,31,21,13,2023-10-21,lines_2023-10-21.csv
26,556,68,78,30,2023-10-21,lines_2023-10-21.csv
268,1280,78,85,32,2023-10-21,lines_2023-10-21.csv
3,1360,139,93,28,2023-10-21,lines_2023-10-21.csv
40,1450,92,65,16,2023-10-21,lines_2023-10-21.csv
41,1284,77,69,28,2023-10-21,lines_2023-10-21.csv
42,1519,138,66,37,2023-10-21,lines_2023-10-21.csv
47,1353,160,132,51,2023-10-21,lines_2023-10-21.csv
48,1343,44,63,19,2023-10-21,lines_2023-10-21.csv
64,886,95,76,43,2023-10-21,lines_2023-10-21.csv
65,924,164,45,48,2023-10-21,lines_2023-10-21.csv
67,1070,98,90,49,2023-10-21,lines_2023-10-21.csv
1,2300,187,224,73,2023-10-22,lines_2023-10-22.csv
110,170,11,6,7,2023-10-22,lines_2023-10-22.csv
